Century IP Data
 
  141  99999.00     937


  46200.00  26700.00      0.00  46200.00  26800.00      0.00   6

  46800.00  27200.00      0.00  46800.00  27100.00      0.00  0.133000E+02  0.399000E+00
  46800.00  27300.00      0.00  46800.00  27200.00      0.00  0.830000E+01  0.300000E+00
  46800.00  27400.00      0.00  46800.00  27300.00      0.00  0.720000E+01  0.300000E+00
  46800.00  27500.00      0.00  46800.00  27400.00      0.00  0.380000E+01  0.300000E+00

  46800.00  26700.00      0.00  46800.00  26800.00      0.00   6

  46800.00  27000.00      0.00  46800.00  26900.00      0.00  0.410000E+01  0.300000E+00
  46800.00  27100.00      0.00  46800.00  27000.00      0.00  0.163000E+02  0.489000E+00
  46800.00  27200.00      0.00  46800.00  27100.00      0.00  0.147000E+02  0.441000E+00
  46800.00  27300.00      0.00  46800.00  27200.00      0.00  0.118000E+02  0.354000E+00
  46800.00  27400.00      0.00  46800.00  27300.00      0.00  0.107000E+02  0.321000E+00
  46800.00  27500.00      0.00  46800.00  27400.00      0.00  0.760000E+01  0.300000E+00

  46800.00  26800.00      0.00  46800.00  26900.00      0.00   6

  46800.00  27100.00      0.00  46800.00  27000.00      0.00  0.139000E+02  0.417000E+00
  46800.00  27200.00      0.00  46800.00  27100.00      0.00  0.115000E+02  0.345000E+00
  46800.00  27300.00      0.00  46800.00  27200.00      0.00  0.108000E+02  0.324000E+00
  46800.00  27400.00      0.00  46800.00  27300.00      0.00  0.106000E+02  0.318000E+00
  46800.00  27500.00      0.00  46800.00  27400.00      0.00  0.790000E+01  0.300000E+00
  46800.00  27600.00      0.00  46800.00  27500.00      0.00  0.430000E+01  0.300000E+00

  46800.00  26900.00      0.00  46800.00  27000.00      0.00   6

  46800.00  27200.00      0.00  46800.00  27100.00      0.00  0.410000E+01  0.300000E+00
  46800.00  27300.00      0.00  46800.00  27200.00      0.00  0.590000E+01  0.300000E+00
  46800.00  27400.00      0.00  46800.00  27300.00      0.00  0.710000E+01  0.300000E+00
  46800.00  27500.00      0.00  46800.00  27400.00      0.00  0.570000E+01  0.300000E+00
  46800.00  27600.00      0.00  46800.00  27500.00      0.00  0.260000E+01  0.300000E+00
  46800.00  27700.00      0.00  46800.00  27600.00      0.00  0.250000E+01  0.300000E+00

  46800.00  27000.00      0.00  46800.00  27100.00      0.00   6

  46800.00  27300.00      0.00  46800.00  27200.00      0.00  0.145000E+02  0.435000E+00
  46800.00  27400.00      0.00  46800.00  27300.00      0.00  0.176000E+02  0.528000E+00
  46800.00  27500.00      0.00  46800.00  27400.00      0.00  0.173000E+02  0.519000E+00
  46800.00  27600.00      0.00  46800.00  27500.00      0.00  0.148000E+02  0.444000E+00
  46800.00  27700.00      0.00  46800.00  27600.00      0.00  0.151000E+02  0.453000E+00
  46800.00  27800.00      0.00  46800.00  27700.00      0.00  0.157000E+02  0.471000E+00

  46800.00  27100.00      0.00  46800.00  27200.00      0.00   6

  46800.00  27400.00      0.00  46800.00  27300.00      0.00  0.650000E+01  0.300000E+00
  46800.00  27500.00      0.00  46800.00  27400.00      0.00  0.820000E+01  0.300000E+00
  46800.00  27600.00      0.00  46800.00  27500.00      0.00  0.810000E+01  0.300000E+00
  46800.00  27700.00      0.00  46800.00  27600.00      0.00  0.910000E+01  0.300000E+00
  46800.00  27800.00      0.00  46800.00  27700.00      0.00  0.950000E+01  0.300000E+00
  46800.00  27900.00      0.00  46800.00  27800.00      0.00  0.109000E+02  0.327000E+00

  46800.00  27200.00      0.00  46800.00  27300.00      0.00   6

  46800.00  27500.00      0.00  46800.00  27400.00      0.00  0.500000E+01  0.300000E+00
  46800.00  27600.00      0.00  46800.00  27500.00      0.00  0.440000E+01  0.300000E+00
  46800.00  27700.00      0.00  46800.00  27600.00      0.00  0.480000E+01  0.300000E+00
  46800.00  27800.00      0.00  46800.00  27700.00      0.00  0.580000E+01  0.300000E+00
  46800.00  27900.00      0.00  46800.00  27800.00      0.00  0.720000E+01  0.300000E+00
  46800.00  28000.00      0.00  46800.00  27900.00      0.00  0.950000E+01  0.300000E+00

  46800.00  27300.00      0.00  46800.00  27400.00      0.00   6

  46800.00  27600.00      0.00  46800.00  27500.00      0.00  0.330000E+01  0.300000E+00
  46800.00  27700.00      0.00  46800.00  27600.00      0.00  0.400000E+01  0.300000E+00
  46800.00  27800.00      0.00  46800.00  27700.00      0.00  0.480000E+01  0.300000E+00
  46800.00  27900.00      0.00  46800.00  27800.00      0.00  0.630000E+01  0.300000E+00
  46800.00  28000.00      0.00  46800.00  27900.00      0.00  0.900000E+01  0.300000E+00
  46800.00  28100.00      0.00  46800.00  28000.00      0.00  0.123000E+02  0.369000E+00

  46800.00  27400.00      0.00  46800.00  27500.00      0.00   6

  46800.00  27700.00      0.00  46800.00  27600.00      0.00  0.380000E+01  0.300000E+00
  46800.00  27800.00      0.00  46800.00  27700.00      0.00  0.420000E+01  0.300000E+00
  46800.00  27900.00      0.00  46800.00  27800.00      0.00  0.490000E+01  0.300000E+00
  46800.00  28000.00      0.00  46800.00  27900.00      0.00  0.740000E+01  0.300000E+00
  46800.00  28100.00      0.00  46800.00  28000.00      0.00  0.113000E+02  0.339000E+00
  46800.00  28200.00      0.00  46800.00  28100.00      0.00  0.138000E+02  0.414000E+00

  46800.00  27500.00      0.00  46800.00  27600.00      0.00   6

  46800.00  27800.00      0.00  46800.00  27700.00      0.00  0.410000E+01  0.300000E+00
  46800.00  27900.00      0.00  46800.00  27800.00      0.00  0.440000E+01  0.300000E+00
  46800.00  28000.00      0.00  46800.00  27900.00      0.00  0.520000E+01  0.300000E+00
  46800.00  28100.00      0.00  46800.00  28000.00      0.00  0.890000E+01  0.300000E+00
  46800.00  28200.00      0.00  46800.00  28100.00      0.00  0.124000E+02  0.372000E+00
  46800.00  28300.00      0.00  46800.00  28200.00      0.00  0.128000E+02  0.384000E+00

  46800.00  27600.00      0.00  46800.00  27700.00      0.00   6

  46800.00  27900.00      0.00  46800.00  27800.00      0.00  0.500000E+01  0.300000E+00
  46800.00  28000.00      0.00  46800.00  27900.00      0.00  0.480000E+01  0.300000E+00
  46800.00  28100.00      0.00  46800.00  28000.00      0.00  0.700000E+01  0.300000E+00
  46800.00  28200.00      0.00  46800.00  28100.00      0.00  0.107000E+02  0.321000E+00
  46800.00  28300.00      0.00  46800.00  28200.00      0.00  0.121000E+02  0.363000E+00
  46800.00  28400.00      0.00  46800.00  28300.00      0.00  0.141000E+02  0.423000E+00

  46800.00  27700.00      0.00  46800.00  27800.00      0.00   6

  46800.00  28000.00      0.00  46800.00  27900.00      0.00  0.280000E+01  0.300000E+00
  46800.00  28100.00      0.00  46800.00  28000.00      0.00  0.450000E+01  0.300000E+00
  46800.00  28200.00      0.00  46800.00  28100.00      0.00  0.820000E+01  0.300000E+00
  46800.00  28300.00      0.00  46800.00  28200.00      0.00  0.970000E+01  0.300000E+00
  46800.00  28400.00      0.00  46800.00  28300.00      0.00  0.128000E+02  0.384000E+00
  46800.00  28500.00      0.00  46800.00  28400.00      0.00  0.132000E+02  0.396000E+00

  46800.00  27800.00      0.00  46800.00  27900.00      0.00   6

  46800.00  28100.00      0.00  46800.00  28000.00      0.00  0.350000E+01  0.300000E+00
  46800.00  28200.00      0.00  46800.00  28100.00      0.00  0.720000E+01  0.300000E+00
  46800.00  28300.00      0.00  46800.00  28200.00      0.00  0.840000E+01  0.300000E+00
  46800.00  28400.00      0.00  46800.00  28300.00      0.00  0.117000E+02  0.351000E+00
  46800.00  28500.00      0.00  46800.00  28400.00      0.00  0.127000E+02  0.381000E+00
  46800.00  28600.00      0.00  46800.00  28500.00      0.00  0.119000E+02  0.357000E+00

  46800.00  27900.00      0.00  46800.00  28000.00      0.00   6

  46800.00  28200.00      0.00  46800.00  28100.00      0.00  0.690000E+01  0.300000E+00
  46800.00  28300.00      0.00  46800.00  28200.00      0.00  0.710000E+01  0.300000E+00
  46800.00  28400.00      0.00  46800.00  28300.00      0.00  0.105000E+02  0.315000E+00
  46800.00  28500.00      0.00  46800.00  28400.00      0.00  0.123000E+02  0.369000E+00
  46800.00  28600.00      0.00  46800.00  28500.00      0.00  0.115000E+02  0.345000E+00
  46800.00  28700.00      0.00  46800.00  28600.00      0.00  0.104000E+02  0.312000E+00

  46800.00  28000.00      0.00  46800.00  28100.00      0.00   6

  46800.00  28300.00      0.00  46800.00  28200.00      0.00  0.530000E+01  0.300000E+00
  46800.00  28400.00      0.00  46800.00  28300.00      0.00  0.930000E+01  0.300000E+00
  46800.00  28500.00      0.00  46800.00  28400.00      0.00  0.123000E+02  0.369000E+00
  46800.00  28600.00      0.00  46800.00  28500.00      0.00  0.116000E+02  0.348000E+00
  46800.00  28700.00      0.00  46800.00  28600.00      0.00  0.108000E+02  0.324000E+00
  46800.00  28800.00      0.00  46800.00  28700.00      0.00  0.980000E+01  0.300000E+00

  46800.00  28100.00      0.00  46800.00  28200.00      0.00   6

  46800.00  28400.00      0.00  46800.00  28300.00      0.00  0.560000E+01  0.300000E+00
  46800.00  28500.00      0.00  46800.00  28400.00      0.00  0.940000E+01  0.300000E+00
  46800.00  28600.00      0.00  46800.00  28500.00      0.00  0.900000E+01  0.300000E+00
  46800.00  28700.00      0.00  46800.00  28600.00      0.00  0.790000E+01  0.300000E+00
  46800.00  28800.00      0.00  46800.00  28700.00      0.00  0.720000E+01  0.300000E+00
  46800.00  28900.00      0.00  46800.00  28800.00      0.00  0.700000E+01  0.300000E+00

  46800.00  28200.00      0.00  46800.00  28300.00      0.00   6

  46800.00  28500.00      0.00  46800.00  28400.00      0.00  0.780000E+01  0.300000E+00
