obs3d.dat
 
  141  99999.00     942


  46200.00  26700.00      0.00  46200.00  26800.00      0.00   6

  46800.00  28100.00      0.00  46800.00  28200.00      0.00 -0.137000E-02  0.700000E-04

  46800.00  27500.00      0.00  46800.00  27600.00      0.00   6

  46800.00  27700.00      0.00  46800.00  27800.00      0.00 -0.647200E-01  0.324000E-02
  46800.00  27800.00      0.00  46800.00  27900.00      0.00 -0.145900E-01  0.730000E-03
  46800.00  27900.00      0.00  46800.00  28000.00      0.00 -0.541000E-02  0.270000E-03
  46800.00  28000.00      0.00  46800.00  28100.00      0.00 -0.398000E-02  0.200000E-03
  46800.00  28100.00      0.00  46800.00  28200.00      0.00 -0.179000E-02  0.900000E-04
  46800.00  28200.00      0.00  46800.00  28300.00      0.00 -0.134000E-02  0.700000E-04

  46800.00  27600.00      0.00  46800.00  27700.00      0.00   6

  46800.00  27800.00      0.00  46800.00  27900.00      0.00 -0.101860E+00  0.509000E-02
  46800.00  27900.00      0.00  46800.00  28000.00      0.00 -0.185700E-01  0.930000E-03
  46800.00  28000.00      0.00  46800.00  28100.00      0.00 -0.971000E-02  0.490000E-03
  46800.00  28100.00      0.00  46800.00  28200.00      0.00 -0.334000E-02  0.170000E-03
  46800.00  28200.00      0.00  46800.00  28300.00      0.00 -0.211000E-02  0.110000E-03
  46800.00  28300.00      0.00  46800.00  28400.00      0.00 -0.131000E-02  0.700000E-04

  46800.00  27700.00      0.00  46800.00  27800.00      0.00   6

  46800.00  27900.00      0.00  46800.00  28000.00      0.00 -0.652500E-01  0.326000E-02
  46800.00  28000.00      0.00  46800.00  28100.00      0.00 -0.234800E-01  0.117000E-02
  46800.00  28100.00      0.00  46800.00  28200.00      0.00 -0.642000E-02  0.320000E-03
  46800.00  28200.00      0.00  46800.00  28300.00      0.00 -0.363000E-02  0.180000E-03
  46800.00  28300.00      0.00  46800.00  28400.00      0.00 -0.206000E-02  0.100000E-03
  46800.00  28400.00      0.00  46800.00  28500.00      0.00 -0.115000E-02  0.600000E-04

  46800.00  27800.00      0.00  46800.00  27900.00      0.00   6

  46800.00  28000.00      0.00  46800.00  28100.00      0.00 -0.101330E+00  0.507000E-02
  46800.00  28100.00      0.00  46800.00  28200.00      0.00 -0.159200E-01  0.800000E-03
  46800.00  28200.00      0.00  46800.00  28300.00      0.00 -0.711000E-02  0.360000E-03
  46800.00  28300.00      0.00  46800.00  28400.00      0.00 -0.350000E-02  0.180000E-03
  46800.00  28400.00      0.00  46800.00  28500.00      0.00 -0.177000E-02  0.900000E-04
  46800.00  28500.00      0.00  46800.00  28600.00      0.00 -0.890000E-03  0.400000E-04

  46800.00  27900.00      0.00  46800.00  28000.00      0.00   6

  46800.00  28100.00      0.00  46800.00  28200.00      0.00 -0.917800E-01  0.459000E-02
  46800.00  28200.00      0.00  46800.00  28300.00      0.00 -0.266600E-01  0.133000E-02
  46800.00  28300.00      0.00  46800.00  28400.00      0.00 -0.101900E-01  0.510000E-03
  46800.00  28400.00      0.00  46800.00  28500.00      0.00 -0.430000E-02  0.210000E-03
  46800.00  28500.00      0.00  46800.00  28600.00      0.00 -0.194000E-02  0.100000E-03
  46800.00  28600.00      0.00  46800.00  28700.00      0.00 -0.198000E-02  0.100000E-03

  46800.00  28000.00      0.00  46800.00  28100.00      0.00   6

  46800.00  28200.00      0.00  46800.00  28300.00      0.00 -0.179310E+00  0.897000E-02
  46800.00  28300.00      0.00  46800.00  28400.00      0.00 -0.474800E-01  0.237000E-02
  46800.00  28400.00      0.00  46800.00  28500.00      0.00 -0.153300E-01  0.770000E-03
  46800.00  28500.00      0.00  46800.00  28600.00      0.00 -0.602000E-02  0.300000E-03
  46800.00  28600.00      0.00  46800.00  28700.00      0.00 -0.561000E-02  0.280000E-03
  46800.00  28700.00      0.00  46800.00  28800.00      0.00 -0.237000E-02  0.120000E-03

  46800.00  28100.00      0.00  46800.00  28200.00      0.00   6

  46800.00  28300.00      0.00  46800.00  28400.00      0.00 -0.142710E+00  0.714000E-02
  46800.00  28400.00      0.00  46800.00  28500.00      0.00 -0.331600E-01  0.166000E-02
